STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-02,1.98,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-03,2.75,"1,,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-04,5.02,"1,,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-05,3.88,"1,,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-06,2.22,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-07,4.65,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-08,3.39,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-09,1.46,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-10,1.04,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-11,1.77,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2008-12,4.69,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2009-01,3.63,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2009-02,0.93,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2009-03,4.54,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2009-04,2.07,",,,N"
US1VAGL0001,"BLACKSBURG 6.1 NW, VA US",37.2824,-80.5193,691.9,2009-05,6.13,"3,,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2009-09,5.49,",,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2009-10,3.65,",,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2009-11,1.76,",a,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2009-12,6.17,",,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-01,5.25,",a,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-03,3.02,"1,a,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-04,3.02,",a,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-05,6.98,",,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-07,3.87,",a,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-08,5.85,",,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-09,2.52,",,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-10,2.89,",a,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-11,3.29,",,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2010-12,4.62,"2,a,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2011-01,1.78,",a,,N"
US1VADC0001,"COEBURN 8.1 N, VA US",37.07551,-82.44348,702.3,2011-02,2.48,",a,,N"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2004-11,3.77,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2004-12,2.43,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-01,2.62,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-02,1.7,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-03,4.27,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-04,1.39,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-05,2.33,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-06,3.09,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-07,2.91,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-08,2.71,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-09,0.24,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-10,5.02,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-11,3.69,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2005-12,5.69,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-01,2.51,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-02,1.48,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-03,0.37,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-04,3.71,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-05,2.79,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-06,6.43,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-07,8.48,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-08,4.65,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-09,7.39,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-10,6.31,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-11,7.75,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2006-12,2,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-01,3,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-02,2.13,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-03,1.93,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-04,3.5,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-05,3.87,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-06,2.85,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-07,4.19,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-08,1.14,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-09,0.72,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-10,4.78,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-11,0.43,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2007-12,4.45,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-01,0.99,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-02,2,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-03,3.95,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-04,5.38,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-05,3.12,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-06,1.22,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-07,5.11,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-08,5.38,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-09,6.2,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-10,1.1,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-11,3.63,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2008-12,5.09,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-01,2.28,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-02,0.73,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-03,6.04,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-04,2.65,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-05,4.91,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-06,7.88,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-07,4.79,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-08,3.88,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-09,4.13,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-10,2.2,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-11,9.75,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2009-12,7.78,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-01,3.7,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-02,2.77,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-03,5.11,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-04,1.09,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-05,4.83,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-06,0.8,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-07,2.25,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-08,5.23,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-09,4.15,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-10,4.15,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-11,1.25,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2010-12,2.38,",,,0"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-01,1.2,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-02,1.01,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-03,4.17,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-04,2.78,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-05,2.96,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-06,4.65,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-07,4.82,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-08,8.35,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-09,3.85,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-10,4.22,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-11,4.94,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2011-12,2.41,",,,K"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-01,1.69,"1,,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-02,2.7,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-03,2.95,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-04,2.45,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-05,2.19,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-06,2.86,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-07,6.25,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-08,3.33,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-09,7.37,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-10,3.07,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-11,0.35,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2012-12,2.67,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-01,7.04,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-02,2.72,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-03,4.2,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-04,5.49,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-05,2.26,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-06,5.32,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-07,6.37,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-08,2.52,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-09,0.89,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-10,2.22,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-11,3.31,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2013-12,6.49,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-01,3.09,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-02,3.12,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-03,3.55,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-04,4.77,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-05,3.19,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-06,3.01,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-07,5.44,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-08,4.29,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-09,4.61,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-10,3.65,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-11,3.52,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2014-12,3.52,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-01,2.49,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-02,2.91,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-03,3.8,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-04,2.87,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-05,2.07,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-06,8.48,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-07,5.48,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-08,3.32,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-09,7.06,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-10,4.22,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-11,4.11,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2015-12,7.47,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-01,2.46,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-02,5.33,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-03,1.43,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-04,1.85,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-05,7.33,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-06,4.67,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-07,7.91,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-08,1.64,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-09,6.49,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-10,5.5,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-11,1.95,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2016-12,2.31,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-01,3.74,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-02,0.87,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-03,2.27,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-04,5.41,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-05,6.03,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-06,2.73,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-07,1.99,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-08,8.18,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-09,1.03,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-10,3.13,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-11,1.92,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2017-12,1.42,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-01,3.52,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-02,2.81,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-03,2.72,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-04,3.59,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-05,7.39,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-06,3.09,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-07,4.63,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-08,6.63,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-09,7.06,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-10,5.88,"1,,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-11,6.04,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2018-12,4.5,",,,7"
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,2019-01,3.85,",,,7"
US1VAVBC043,"VIRGINIA BEACH 6.6 N, VA US",36.833645,-76.062442,2.7,2017-04,7.69,"1,,,N"
US1VAVBC043,"VIRGINIA BEACH 6.6 N, VA US",36.833645,-76.062442,2.7,2017-05,12.49,",,,N"
US1VAVBC043,"VIRGINIA BEACH 6.6 N, VA US",36.833645,-76.062442,2.7,2017-07,3.93,"5,,,N"
US1VAVBC043,"VIRGINIA BEACH 6.6 N, VA US",36.833645,-76.062442,2.7,2017-08,9.29,"4,,,N"
US1VAVBC043,"VIRGINIA BEACH 6.6 N, VA US",36.833645,-76.062442,2.7,2017-09,1.86,"5,,,N"
US1VAVBC043,"VIRGINIA BEACH 6.6 N, VA US",36.833645,-76.062442,2.7,2017-10,5.46,"2,,,N"
US1VAVBC043,"VIRGINIA BEACH 6.6 N, VA US",36.833645,-76.062442,2.7,2017-11,1.31,"3,,,N"
US1VAVBC043,"VIRGINIA BEACH 6.6 N, VA US",36.833645,-76.062442,2.7,2017-12,2.83,"3,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2009-04,3.28,"2,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2009-06,4.16,"4,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2009-07,3.15,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2009-08,2.45,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2009-11,6.66,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2009-12,7.74,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-01,3.17,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-02,3.23,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-03,4.33,"1,a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-04,1.96,",a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-05,4.12,",a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-08,3.26,"1,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-09,1.77,"1,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-10,2.6,"5,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2010-12,1.83,",a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-01,1.15,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-02,1.25,",a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-03,5.17,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-05,5.76,"1,a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-06,2.47,",a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-07,1.5,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-09,8.18,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-11,2.96,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2011-12,5.35,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-02,2.21,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-04,2.39,",a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-05,4.9,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-06,4.02,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-07,1.01,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-08,4.65,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-09,6.31,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-11,0.61,"3,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2012-12,2.41,"1,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2013-03,4.08,"1,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2013-04,3.33,"3,a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2013-05,3.73,"1,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2013-06,10.07,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2013-07,6.52,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2013-08,6.89,"2,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2013-11,3.1,"5,a,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2013-12,5.69,"1,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2014-01,2.52,"1,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2014-02,2.93,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2014-03,2.88,",,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2014-05,7.33,"2,,,N"
US1VALS0004,"GORDONSVILLE 10.4 S, VA US",37.9876103,-78.2108733,140.8,2014-07,2.03,",a,,N"
